id_recipe,qty_string,unit,qty,id_ingr,id
0,350 г,0,350.0,0,0
0,2 штуки,1,2.0,1,1
0,6 столовых ложек,2,6.0,2,2
0,2 столовые ложки,2,2.0,3,3
0,5 столовых ложек,2,5.0,4,4
1,1 стакан,3,1.0,3,5
1,5 штук,1,5.0,1,6
1,1 стакан,3,1.0,2,7
1,7 штук,1,7.0,5,8
1,1 столовая ложка,2,1.0,6,9
1,½ чайные ложки,4,0.5,7,10
2,750 г,0,750.0,8,11
2,½ чайные ложки,4,0.5,9,12
2,¼ чайные ложки,4,0.25,10,13
2,¼ чайные ложки,4,0.25,11,14
2,½ чайные ложки,4,0.5,12,15
2,1 столовая ложка,2,1.0,13,16
2,500 г,0,500.0,14,17
2,60 г,0,60.0,15,18
2,80 г,0,80.0,16,19
2,2 зубчика,5,2.0,17,20
2,10 г,0,10.0,18,21
2,½ штуки,1,0.5,19,22
2,по вкусу,6,0.0,20,23
2,по вкусу,6,0.0,21,24
2,по вкусу,6,0.0,22,25
3,100 г,0,100.0,23,26
3,180 г,0,180.0,15,27
3,200 г,0,200.0,24,28
3,4 штуки,1,4.0,1,29
3,100 г,0,100.0,2,30
3,100 г,0,100.0,25,31
4,600 г,0,600.0,26,32
4,600 г,0,600.0,27,33
4,60 г,0,60.0,15,34
4,"2,5 столовые ложки",2,2.5,2,35
4,2 столовые ложки,2,2.0,13,36
4,750 мл,7,750.0,28,37
4,10 штук,1,10.0,29,38
4,500 г,0,500.0,30,39
5,250 г,0,250.0,31,40
5,20 г,0,20.0,15,41
5,2 зубчика,5,2.0,17,42
5,1 головка,8,1.0,32,43
5,50 г,0,50.0,33,44
5,200 мл,7,200.0,34,45
5,50 г,0,50.0,35,46
5,4 штуки,1,4.0,1,47
5,по вкусу,6,0.0,21,48
5,по вкусу,6,0.0,22,49
6,по вкусу,6,0.0,22,50
6,400 г,0,400.0,36,51
6,по вкусу,6,0.0,21,52
6,1 штука,1,1.0,19,53
6,2 зубчика,5,2.0,17,54
6,50 мл,7,50.0,13,55
6,100 г,0,100.0,37,56
6,200 г,0,200.0,38,57
6,50 г,0,50.0,32,58
7,4 куска,9,4.0,39,59
7,3 штуки,1,3.0,40,60
7,30 мл,7,30.0,13,61
7,3 зубчика,5,3.0,17,62
7,10 г,0,10.0,41,63
7,по вкусу,6,0.0,42,64
7,по вкусу,6,0.0,21,65
7,30 г,0,30.0,43,66
8,500 г,0,500.0,31,67
8,8 зубчиков,5,8.0,17,68
8,2 штуки,1,2.0,44,69
8,50 г,0,50.0,45,70
8,100 мл,7,100.0,13,71
8,½ штуки,1,0.5,19,72
8,по вкусу,6,0.0,21,73
8,по вкусу,6,0.0,22,74
9,6 штук,1,6.0,1,75
9,3 штуки,1,3.0,46,76
9,1 головка,8,1.0,32,77
9,20 г,0,20.0,45,78
9,150 г,0,150.0,47,79
9,¼ штуки,1,0.25,19,80
9,50 мл,7,50.0,13,81
9,2 зубчика,5,2.0,17,82
9,30 г,0,30.0,15,83
9,1 пучок,10,1.0,48,84
9,по вкусу,6,0.0,49,85
9,по вкусу,6,0.0,50,86
9,по вкусу,6,0.0,21,87
9,по вкусу,6,0.0,22,88
10,1 штука,1,1.0,51,89
10,по вкусу,6,0.0,45,90
10,по вкусу,6,0.0,52,91
10,по вкусу,6,0.0,21,92
10,по вкусу,6,0.0,22,93
10,40 г,0,40.0,2,94
10,400 мл,7,400.0,28,95
10,500 г,0,500.0,53,96
10,500 г,0,500.0,54,97
10,50 г,0,50.0,15,98
10,13 штук,1,13.0,29,99
10,50 г,0,50.0,55,100
11,175 г,0,175.0,2,101
11,по вкусу,6,0.0,21,102
11,1 столовая ложка,2,1.0,13,103
11,1 чайная ложка,4,1.0,56,104
11,125 мл,7,125.0,57,105
12,300 г,0,300.0,58,106
12,100 г,0,100.0,15,107
12,1 головка,8,1.0,51,108
12,200 мл,7,200.0,59,109
12,1 л,11,1.0,60,110
12,300 г,0,300.0,61,111
12,по вкусу,6,0.0,21,112
12,щепотка,12,0.0,62,113
13,300 г,0,300.0,63,114
13,1 зубчик,5,1.0,17,115
13,10 штук,1,10.0,64,116
13,100 г,0,100.0,65,117
13,1 штука,1,1.0,40,118
13,150 г,0,150.0,66,119
14,400 г,0,400.0,67,120
14,100 г,0,100.0,15,121
14,2 штуки,1,2.0,46,122
14,1 головка,8,1.0,51,123
14,4 зубчика,5,4.0,17,124
14,"1,5 л",11,1.5,68,125
14,100 мл,7,100.0,69,126
14,100 мл,7,100.0,70,127
14,4 штуки,1,4.0,48,128
14,по вкусу,6,0.0,21,129
14,по вкусу,6,0.0,22,130
15,3 штуки,1,3.0,1,131
15,4 штуки,1,4.0,71,132
15,20 г,0,20.0,15,133
15,50 г,0,50.0,72,134
15,20 г,0,20.0,73,135
15,по вкусу,6,0.0,13,136
15,по вкусу,6,0.0,21,137
15,по вкусу,6,0.0,22,138
16,150 г,0,150.0,74,139
16,150 г,0,150.0,75,140
16,100 г,0,100.0,76,141
16,2 штуки,1,2.0,5,142
16,100 г,0,100.0,65,143
16,1 столовая ложка,2,1.0,77,144
16,2 столовые ложки,2,2.0,13,145
16,по вкусу,6,0.0,21,146
17,½ г,0,0.5,21,147
17,½ стакана,3,0.5,3,148
17,1 штука,1,1.0,1,149
17,по вкусу,6,0.0,78,150
17,по вкусу,6,0.0,79,151
17,"2,5 стакана",3,2.5,2,152
17,120 г,0,120.0,15,153
18,700 г,0,700.0,2,154
18,90 г,0,90.0,80,155
18,100 мл,7,100.0,81,156
18,850 г,0,850.0,82,157
18,350 г,0,350.0,3,158
18,½ чайные ложки,4,0.5,83,159
18,по вкусу,6,0.0,84,160
19,150 г,0,150.0,85,161
19,150 г,0,150.0,86,162
19,70 г,0,70.0,15,163
19,70 г,0,70.0,2,164
19,600 мл,7,600.0,28,165
19,по вкусу,6,0.0,49,166
19,по вкусу,6,0.0,87,167
19,по вкусу,6,0.0,21,168
19,по вкусу,6,0.0,22,169
20,1000 г,0,1000.0,88,170
20,3 л,11,3.0,60,171
20,150 г,0,150.0,89,172
20,300 г,0,300.0,14,173
20,300 г,0,300.0,51,174
20,500 г,0,500.0,90,175
20,100 г,0,100.0,45,176
20,100 г,0,100.0,17,177
20,10 г,0,10.0,91,178
20,1 г,0,1.0,92,179
20,5 г,0,5.0,93,180
21,200 г,0,200.0,94,181
21,150 г,0,150.0,95,182
21,2 штуки,1,2.0,92,183
21,1 л,11,1.0,68,184
21,120 г,0,120.0,96,185
21,1 головка,8,1.0,51,186
21,2 штуки,1,2.0,97,187
21,1 штука,1,1.0,14,188
21,4 штуки,1,4.0,40,189
21,3 зубчика,5,3.0,17,190
21,2 чайные ложки,4,2.0,98,191
21,½ чайные ложки,4,0.5,99,192
21,по вкусу,6,0.0,13,193
21,по вкусу,6,0.0,22,194
21,по вкусу,6,0.0,100,195
21,по вкусу,6,0.0,101,196
21,по вкусу,6,0.0,102,197
21,по вкусу,6,0.0,103,198
21,по вкусу,6,0.0,104,199
21,по вкусу,6,0.0,77,200
22,4 штуки,1,4.0,1,201
22,3 штуки,1,3.0,90,202
22,1 штука,1,1.0,14,203
22,1 штука,1,1.0,105,204
22,1 штука,1,1.0,106,205
22,1 банка,13,1.0,107,206
22,200 г,0,200.0,108,207
22,150 г,0,150.0,109,208
22,по вкусу,6,0.0,66,209
22,по вкусу,6,0.0,21,210
22,по вкусу,6,0.0,43,211
23,150 г,0,150.0,15,212
23,250 г,0,250.0,2,213
23,½ столовые ложки,2,0.5,21,214
23,4 столовые ложки,2,4.0,57,215
23,4 штуки,1,4.0,110,216
23,2 банки,13,2.0,111,217
23,1 банка,13,1.0,112,218
23,150 г,0,150.0,113,219
23,2 штуки,1,2.0,40,220
23,1 пучок,10,1.0,43,221
23,2 штуки,1,2.0,1,222
23,70 мл,7,70.0,114,223
24,20 г,0,20.0,15,224
24,3 столовые ложки,2,3.0,115,225
24,60 г,0,60.0,116,226
24,3 штуки,1,3.0,1,227
24,440 мл,7,440.0,28,228
24,125 мл,7,125.0,117,229
24,1 чайная ложка,4,1.0,118,230
24,¼ чайные ложки,4,0.25,49,231
25,2 штуки,1,2.0,1,232
25,3 стакана,3,3.0,3,233
25,4 банки,13,4.0,82,234
25,2 стакана,3,2.0,2,235
25,3 столовые ложки,2,3.0,119,236
25,1 чайная ложка,4,1.0,120,237
25,2 чайные ложки,4,2.0,83,238
25,1 г,0,1.0,121,239
25,2 штуки,1,2.0,122,240
25,25 г,0,25.0,123,241
26,500 г,0,500.0,90,242
26,500 г,0,500.0,2,243
26,250 г,0,250.0,15,244
26,250 г,0,250.0,124,245
26,2 штуки,1,2.0,125,246
26,1 чайная ложка,4,1.0,126,247
26,½ чайные ложки,4,0.5,21,248
27,"1,2 кг",14,1.2,127,249
27,50 г,0,50.0,15,250
27,½ штуки,1,0.5,19,251
27,4 столовые ложки,2,4.0,4,252
27,3 столовые ложки,2,3.0,2,253
27,750 мл,7,750.0,28,254
27,2 штуки,1,2.0,128,255
27,2 столовые ложки,2,2.0,129,256
27,6 кусков,9,6.0,39,257
27,по вкусу,6,0.0,21,258
27,по вкусу,6,0.0,22,259
28,2 стебля,15,2.0,45,260
28,2 столовые ложки,2,2.0,130,261
28,2 столовые ложки,2,2.0,13,262
28,по вкусу,6,0.0,21,263
28,1 зубчик,5,1.0,17,264
28,12 штук,1,12.0,40,265
28,150 г,0,150.0,131,266
28,1 штука,1,1.0,1,267
28,150 г,0,150.0,132,268
29,1 штука,1,1.0,133,269
29,1 штука,1,1.0,14,270
29,1 г,0,1.0,134,271
29,1 столовая ложка,2,1.0,135,272
29,1 штука,1,1.0,19,273
29,на кончике ножа,16,0.0,50,274
29,1 столовая ложка,2,1.0,136,275
30,1 штука,1,1.0,137,276
30,2 штуки,1,2.0,51,277
30,2 зубчика,5,2.0,17,278
30,1 л,11,1.0,68,279
30,3 столовые ложки,2,3.0,138,280
30,1 штука,1,1.0,139,281
31,1 штука,1,1.0,140,282
31,1 пучок,10,1.0,48,283
31,1 пучок,10,1.0,141,284
31,2 головки,8,2.0,110,285
31,1 штука,1,1.0,14,286
31,2 головки,8,2.0,17,287
31,1 штука,1,1.0,40,288
31,2 штуки,1,2.0,92,289
31,2 стебля,15,2.0,142,290
31,10 штук,1,10.0,64,291
31,100 мл,7,100.0,143,292
31,1 пучок,10,1.0,45,293
31,1 пучок,10,1.0,144,294
31,100 мл,7,100.0,13,295
31,1 штука,1,1.0,19,296
31,20 мл,7,20.0,145,297
31,3 штуки,1,3.0,5,298
31,500 г,0,500.0,146,299
31,500 г,0,500.0,3,300
31,1 чайная ложка,4,1.0,120,301
31,50 г,0,50.0,135,302
31,50 г,0,50.0,15,303
31,по вкусу,6,0.0,21,304
32,8 штук,1,8.0,147,305
32,8 зубчиков,5,8.0,17,306
32,30 мл,7,30.0,77,307
32,1 чайная ложка,4,1.0,148,308
32,1 штука,1,1.0,149,309
32,1 штука,1,1.0,150,310
32,185 г,0,185.0,151,311
32,по вкусу,6,0.0,13,312
33,3 штуки,1,3.0,1,313
33,50 г,0,50.0,65,314
33,50 г,0,50.0,39,315
33,3 столовые ложки,2,3.0,28,316
33,1 столовая ложка,2,1.0,6,317
34,200 г,0,200.0,152,318
34,1 штука,1,1.0,1,319
34,40 г,0,40.0,2,320
34,по вкусу,6,0.0,21,321
34,100 г,0,100.0,153,322
34,100 г,0,100.0,154,323
35,1 зубчик,5,1.0,17,324
35,1 штука,1,1.0,155,325
35,1 пучок,10,1.0,43,326
35,2 столовые ложки,2,2.0,2,327
35,3 штуки,1,3.0,1,328
35,по вкусу,6,0.0,22,329
35,по вкусу,6,0.0,21,330
35,по вкусу,6,0.0,82,331
36,600 г,0,600.0,90,332
36,300 мл,7,300.0,28,333
36,100 мл,7,100.0,156,334
36,½ чайные ложки,4,0.5,49,335
36,100 г,0,100.0,157,336
36,4 зубчика,5,4.0,17,337
36,по вкусу,6,0.0,21,338
36,по вкусу,6,0.0,22,339
37,½ штуки,1,0.5,158,340
37,½ штуки,1,0.5,152,341
37,10 штук,1,10.0,71,342
37,½ штуки,1,0.5,46,343
37,2 головки,8,2.0,159,344
37,2 зубчика,5,2.0,17,345
37,5 штук,1,5.0,160,346
37,60 г,0,60.0,161,347
37,5 столовых ложек,2,5.0,13,348
37,6 стеблей,15,6.0,48,349
37,щепотка,12,0.0,3,350
37,по вкусу,6,0.0,21,351
37,50 мл,7,50.0,162,352
37,по вкусу,6,0.0,22,353
37,300 г,0,300.0,163,354
38,2 штуки,1,2.0,164,355
38,2 штуки,1,2.0,51,356
38,20 г,0,20.0,165,357
38,1 штука,1,1.0,166,358
38,1 штука,1,1.0,167,359
38,250 г,0,250.0,168,360
38,4 зубчика,5,4.0,169,361
38,2 чайные ложки,4,2.0,170,362
38,6 столовых ложек,2,6.0,171,363
38,по вкусу,6,0.0,21,364
38,по вкусу,6,0.0,22,365
39,200 г,0,200.0,2,366
39,120 г,0,120.0,15,367
39,50 г,0,50.0,172,368
39,щепотка,12,0.0,21,369
39,300 г,0,300.0,173,370
39,50 г,0,50.0,174,371
39,50 г,0,50.0,175,372
39,50 г,0,50.0,72,373
39,50 г,0,50.0,176,374
40,2 штуки,1,2.0,1,375
40,4 куска,9,4.0,177,376
40,"1,5 стаканов",3,1.5,67,377
40,2 чайные ложки,4,2.0,178,378
41,1 штука,1,1.0,158,379
41,2 штуки,1,2.0,137,380
41,450 г,0,450.0,71,381
41,1 штука,1,1.0,150,382
41,9 штук,1,9.0,29,383
41,1 головка,8,1.0,51,384
41,2 зубчика,5,2.0,17,385
41,2 столовые ложки,2,2.0,179,386
41,3 столовые ложки,2,3.0,13,387
41,50 г,0,50.0,180,388
41,1 столовая ложка,2,1.0,181,389
41,75 г,0,75.0,72,390
41,35 г,0,35.0,2,391
41,40 г,0,40.0,15,392
41,570 мл,7,570.0,28,393
41,1 штука,1,1.0,92,394
41,4 столовые ложки,2,4.0,35,395
41,по вкусу,6,0.0,49,396
41,по вкусу,6,0.0,21,397
41,по вкусу,6,0.0,22,398
42,400 г,0,400.0,2,399
42,2 столовые ложки,2,2.0,3,400
42,5 штук,1,5.0,1,401
42,1 л,11,1.0,28,402
42,на кончике ножа,16,0.0,21,403
42,2 столовые ложки,2,2.0,6,404
43,400 г,0,400.0,2,405
43,250 г,0,250.0,15,406
43,3 штуки,1,3.0,1,407
43,900 г,0,900.0,173,408
43,200 г,0,200.0,3,409
43,200 мл,7,200.0,182,410
43,по вкусу,6,0.0,120,411
43,по вкусу,6,0.0,121,412
43,по вкусу,6,0.0,21,413
44,500 г,0,500.0,183,414
44,5 головок,8,5.0,51,415
44,3 штуки,1,3.0,105,416
44,2 столовые ложки,2,2.0,184,417
44,1 кг,14,1.0,90,418
44,1 стакан,3,1.0,185,419
44,3 зубчика,5,3.0,17,420
45,2 стакана,3,2.0,3,421
45,5 штук,1,5.0,1,422
45,200 г,0,200.0,15,423
45,1 банка,13,1.0,82,424
45,2 стакана,3,2.0,2,425
45,2 столовые ложки,2,2.0,119,426
45,1 чайная ложка,4,1.0,186,427
46,200 г,0,200.0,0,428
46,2 столовые ложки,2,2.0,82,429
46,2 штуки,1,2.0,1,430
46,2 столовые ложки,2,2.0,15,431
46,1 стакан,3,1.0,2,432
46,1 стакан,3,1.0,3,433
46,по вкусу,6,0.0,21,434
46,½ чайные ложки,4,0.5,83,435
47,1 кг,14,1.0,5,436
47,2 стакана,3,2.0,2,437
47,"1,5 банок",13,1.5,82,438
47,150 г,0,150.0,15,439
47,1 чайная ложка,4,1.0,187,440
47,1 стакан,3,1.0,3,441
47,½ чайные ложки,4,0.5,83,442
47,1 штука,1,1.0,1,443
48,1 головка,8,1.0,51,444
48,300 г,0,300.0,108,445
48,½ стакана,3,0.5,67,446
48,3 штуки,1,3.0,1,447
48,6 столовых ложек,2,6.0,178,448
48,2 столовые ложки,2,2.0,3,449
48,20 г,0,20.0,20,450
49,500 г,0,500.0,108,451
49,200 г,0,200.0,188,452
49,400 г,0,400.0,90,453
49,150 г,0,150.0,110,454
49,180 г,0,180.0,14,455
49,по вкусу,6,0.0,15,456
49,по вкусу,6,0.0,21,457
49,по вкусу,6,0.0,22,458
49,по вкусу,6,0.0,43,459
49,3 штуки,1,3.0,92,460
49,по вкусу,6,0.0,189,461
49,2 штуки,1,2.0,64,462
50,110 г,0,110.0,15,463
50,290 г,0,290.0,2,464
50,2 чайные ложки,4,2.0,7,465
50,щепотка,12,0.0,21,466
50,250 г,0,250.0,3,467
50,1 стакан,3,1.0,190,468
50,2 штуки,1,2.0,1,469
50,2 чайные ложки,4,2.0,118,470
50,120 мл,7,120.0,28,471
50,¼ чайные ложки,4,0.25,49,472
51,4 штуки,1,4.0,164,473
51,2 штуки,1,2.0,110,474
51,3 штуки,1,3.0,46,475
51,3 зубчика,5,3.0,17,476
51,4 штуки,1,4.0,40,477
51,1 штука,1,1.0,191,478
51,100 г,0,100.0,65,479
51,1 столовая ложка,2,1.0,192,480
51,½ стакана,3,0.5,57,481
51,½ стакана,3,0.5,117,482
51,2 столовые ложки,2,2.0,13,483
51,щепотка,12,0.0,49,484
51,по вкусу,6,0.0,21,485
51,1 столовая ложка,2,1.0,15,486
51,по вкусу,6,0.0,22,487
52,2 штуки,1,2.0,1,488
52,1 чайная ложка,4,1.0,21,489
52,3 столовые ложки,2,3.0,3,490
52,2 стакана,3,2.0,28,491
52,2 стакана,3,2.0,2,492
52,1 чайная ложка,4,1.0,186,493
52,¼ стакана,3,0.25,6,494
53,10 штук,1,10.0,193,495
53,250 мл,7,250.0,171,496
53,1 пучок,10,1.0,194,497
53,1 пучок,10,1.0,45,498
53,3 зубчика,5,3.0,17,499
53,1 чайная ложка,4,1.0,195,500
53,по вкусу,6,0.0,21,501
54,240 г,0,240.0,2,502
54,220 мл,7,220.0,28,503
54,2 столовые ложки,2,2.0,3,504
54,4 штуки,1,4.0,1,505
54,щепотка,12,0.0,21,506
54,"0,2 чайных ложек",4,0.2,186,507
54,по вкусу,6,0.0,196,508
55,2 штуки,1,2.0,158,509
55,1 штука,1,1.0,197,510
55,1 штука,1,1.0,166,511
55,1 головка,8,1.0,51,512
55,2 зубчика,5,2.0,17,513
55,2 штуки,1,2.0,40,514
55,щепотка,12,0.0,3,515
55,50 мл,7,50.0,13,516
55,½ чайные ложки,4,0.5,184,517
55,10 г,0,10.0,45,518
55,по вкусу,6,0.0,21,519
55,по вкусу,6,0.0,22,520
56,по вкусу,6,0.0,22,521
56,по вкусу,6,0.0,21,522
56,50 г,0,50.0,198,523
56,2 столовые ложки,2,2.0,3,524
56,20 г,0,20.0,45,525
56,200 мл,7,200.0,117,526
56,50 мл,7,50.0,199,527
56,100 г,0,100.0,15,528
56,6 зубчиков,5,6.0,17,529
56,1 головка,8,1.0,32,530
56,1 кг,14,1.0,173,531
56,1 л,11,1.0,60,532
57,1 штука,1,1.0,200,533
57,50 мл,7,50.0,13,534
57,2 штуки,1,2.0,1,535
57,270 г,0,270.0,15,536
57,400 мл,7,400.0,28,537
57,"1,5 столовых ложек",2,1.5,201,538
57,500 г,0,500.0,2,539
57,2 столовые ложки,2,2.0,3,540
57,22 г,0,22.0,202,541
58,4 штуки,1,4.0,14,542
58,"1,5 стаканов",3,1.5,2,543
58,"1,5 чайных ложек",4,1.5,203,544
58,1 чайная ложка,4,1.0,196,545
58,½ чайные ложки,4,0.5,83,546
58,¼ чайные ложки,4,0.25,49,547
58,½ чайные ложки,4,0.5,204,548
58,¾ стакана,3,0.75,6,549
58,1 стакан,3,1.0,205,550
58,3 штуки,1,3.0,1,551
58,1 чайная ложка,4,1.0,118,552
58,¾ чайные ложки,4,0.75,21,553
59,400 г,0,400.0,183,554
59,3 штуки,1,3.0,51,555
59,4 столовые ложки,2,4.0,67,556
59,500 г,0,500.0,40,557
59,по вкусу,6,0.0,194,558
59,по вкусу,6,0.0,45,559
59,по вкусу,6,0.0,206,560
59,1 зубчик,5,1.0,17,561
59,по вкусу,6,0.0,144,562
60,250 г,0,250.0,207,563
60,1 головка,8,1.0,51,564
60,3 зубчика,5,3.0,17,565
60,1 штука,1,1.0,46,566
60,1 штука,1,1.0,40,567
60,350 мл,7,350.0,208,568
60,1 чайная ложка,4,1.0,62,569
60,1 чайная ложка,4,1.0,52,570
60,1 чайная ложка,4,1.0,209,571
60,1 столовая ложка,2,1.0,77,572
60,2 штуки,1,2.0,1,573
61,90 г,0,90.0,2,574
61,150 мл,7,150.0,28,575
61,1 штука,1,1.0,1,576
61,20 г,0,20.0,15,577
61,20 г,0,20.0,3,578
61,щепотка,12,0.0,21,579
61,2 чайные ложки,4,2.0,7,580
61,½ чайные ложки,4,0.5,83,581
61,1 штука,1,1.0,122,582
62,½ л,11,0.5,81,583
62,3 столовые ложки,2,3.0,3,584
62,1 чайная ложка,4,1.0,21,585
62,2 стакана,3,2.0,2,586
62,1 чайная ложка,4,1.0,83,587
62,по вкусу,6,0.0,6,588
62,по вкусу,6,0.0,15,589
62,по вкусу,6,0.0,82,590
62,по вкусу,6,0.0,210,591
63,1 банка,13,1.0,211,592
63,100 г,0,100.0,3,593
63,8 столовых ложек,2,8.0,2,594
63,100 г,0,100.0,15,595
63,½ кг,14,0.5,212,596
63,1 столовая ложка,2,1.0,213,597
63,1 чайная ложка,4,1.0,83,598
63,2 штуки,1,2.0,1,599
63,1 чайная ложка,4,1.0,187,600
64,500 г,0,500.0,214,601
64,500 г,0,500.0,90,602
64,1 штука,1,1.0,51,603
64,50 г,0,50.0,20,604
64,1 л,11,1.0,60,605
64,100 г,0,100.0,15,606
64,по вкусу,6,0.0,21,607
64,200 мл,7,200.0,117,608
64,по вкусу,6,0.0,22,609
65,1 кг,14,1.0,40,610
65,1 головка,8,1.0,32,611
65,1 л,11,1.0,60,612
65,2 чайные ложки,4,2.0,16,613
65,1 штука,1,1.0,19,614
65,20 г,0,20.0,135,615
65,¼ чайные ложки,4,0.25,126,616
65,¼ чайные ложки,4,0.25,120,617
65,50 г,0,50.0,45,618
65,50 г,0,50.0,144,619
65,50 мл,7,50.0,13,620
65,1 чайная ложка,4,1.0,50,621
65,по вкусу,6,0.0,21,622
65,по вкусу,6,0.0,22,623
66,1 штука,1,1.0,44,624
66,3 штуки,1,3.0,133,625
66,2 штуки,1,2.0,40,626
66,1 головка,8,1.0,51,627
66,1 пучок,10,1.0,144,628
66,1 штука,1,1.0,215,629
66,по вкусу,6,0.0,21,630
66,1 зубчик,5,1.0,17,631
67,280 г,0,280.0,16,632
67,64 г,0,64.0,15,633
67,4 штуки,1,4.0,1,634
67,60 г,0,60.0,3,635
67,268 г,0,268.0,2,636
67,8 г,0,8.0,83,637
67,300 г,0,300.0,212,638
67,75 г,0,75.0,216,639
68,650 г,0,650.0,90,640
68,450 г,0,450.0,14,641
68,200 г,0,200.0,217,642
68,1 банка,13,1.0,107,643
68,6 штук,1,6.0,1,644
68,500 г,0,500.0,218,645
68,100 г,0,100.0,82,646
68,200 г,0,200.0,66,647
68,по вкусу,6,0.0,21,648
69,1 штука,1,1.0,1,649
69,200 г,0,200.0,219,650
69,30 г,0,30.0,2,651
69,по вкусу,6,0.0,3,652
69,по вкусу,6,0.0,21,653
70,1 штука,1,1.0,1,654
70,150 мл,7,150.0,28,655
70,175 г,0,175.0,2,656
70,100 г,0,100.0,3,657
70,60 мл,7,60.0,6,658
70,10 г,0,10.0,7,659
70,45 г,0,45.0,213,660
70,2 г,0,2.0,21,661
71,2 кг,14,2.0,137,662
71,500 г,0,500.0,40,663
71,250 г,0,250.0,82,664
71,2 головки,8,2.0,51,665
71,1 головка,8,1.0,17,666
71,50 г,0,50.0,45,667
71,50 мл,7,50.0,13,668
71,1 штука,1,1.0,92,669
71,50 мл,7,50.0,6,670
71,6 штук,1,6.0,220,671
71,1 чайная ложка,4,1.0,3,672
71,по вкусу,6,0.0,21,673
71,по вкусу,6,0.0,22,674
72,150 г,0,150.0,183,675
72,1 головка,8,1.0,51,676
72,100 г,0,100.0,14,677
72,500 г,0,500.0,221,678
72,60 г,0,60.0,222,679
72,400 г,0,400.0,223,680
72,60 г,0,60.0,181,681
72,12 штук,1,12.0,224,682
72,25 г,0,25.0,15,683
72,12 штук,1,12.0,151,684
72,4 куска,9,4.0,19,685
72,10 г,0,10.0,3,686
72,10 г,0,10.0,45,687
72,4 столовые ложки,2,4.0,82,688
72,2 штуки,1,2.0,92,689
72,по вкусу,6,0.0,21,690
72,по вкусу,6,0.0,64,691
72,400 г,0,400.0,225,692
72,400 г,0,400.0,226,693
73,50 г,0,50.0,15,694
73,4 головки,8,4.0,51,695
73,1 столовая ложка,2,1.0,2,696
73,200 мл,7,200.0,59,697
73,1 чайная ложка,4,1.0,3,698
73,"1,5 л",11,1.5,60,699
73,1 штука,1,1.0,227,700
73,150 г,0,150.0,157,701
73,по вкусу,6,0.0,21,702
73,по вкусу,6,0.0,22,703
74,100 г,0,100.0,228,704
74,2 штуки,1,2.0,158,705
74,4 столовые ложки,2,4.0,13,706
74,1 пучок,10,1.0,144,707
74,4 стебля,15,4.0,45,708
74,2 зубчика,5,2.0,17,709
74,2 столовые ложки,2,2.0,77,710
74,1 столовая ложка,2,1.0,143,711
74,½ чайные ложки,4,0.5,229,712
74,½ чайные ложки,4,0.5,9,713
74,по вкусу,6,0.0,100,714
75,500 г,0,500.0,108,715
75,10 столовых ложек,2,10.0,178,716
75,40 мл,7,40.0,230,717
75,5 чайных ложек,4,5.0,3,718
75,½ стакана,3,0.5,57,719
75,2 столовые ложки,2,2.0,184,720
75,1 штука,1,1.0,46,721
75,1 кусок,9,1.0,75,722
75,2 штуки,1,2.0,40,723
76,150 г,0,150.0,231,724
76,1 головка,8,1.0,51,725
76,1 штука,1,1.0,14,726
76,30 мл,7,30.0,4,727
76,15 г,0,15.0,15,728
76,30 г,0,30.0,2,729
76,50 мл,7,50.0,156,730
76,по вкусу,6,0.0,21,731
76,по вкусу,6,0.0,22,732
76,½ штуки,1,0.5,19,733
76,по вкусу,6,0.0,232,734
77,370 г,0,370.0,2,735
77,150 г,0,150.0,82,736
77,200 г,0,200.0,3,737
77,125 г,0,125.0,15,738
77,½ чайные ложки,4,0.5,121,739
77,½ чайные ложки,4,0.5,83,740
77,1 штука,1,1.0,1,741
78,3 штуки,1,3.0,40,742
78,300 г,0,300.0,233,743
78,1 пучок,10,1.0,76,744
78,2 штуки,1,2.0,106,745
78,по вкусу,6,0.0,21,746
78,по вкусу,6,0.0,66,747
78,3 столовые ложки,2,3.0,234,748
78,по вкусу,6,0.0,22,749
78,½ штуки,1,0.5,235,750
78,½ штуки,1,0.5,19,751
78,2 столовые ложки,2,2.0,13,752
79,250 г,0,250.0,0,753
79,3 штуки,1,3.0,1,754
79,8 столовых ложек,2,8.0,2,755
79,3 столовые ложки,2,3.0,3,756
79,½ чайные ложки,4,0.5,21,757
79,по вкусу,6,0.0,13,758
79,½ чайные ложки,4,0.5,83,759
79,по вкусу,6,0.0,236,760
80,50 г,0,50.0,3,761
80,1 штука,1,1.0,1,762
80,2 г,0,2.0,7,763
80,1 стакан,3,1.0,2,764
80,5 г,0,5.0,196,765
80,5 г,0,5.0,121,766
80,2 столовые ложки,2,2.0,237,767
80,50 г,0,50.0,238,768
80,120 г,0,120.0,15,769
80,1 стакан,3,1.0,239,770
81,3 штуки,1,3.0,128,771
81,100 г,0,100.0,15,772
81,2 штуки,1,2.0,1,773
81,200 г,0,200.0,240,774
81,50 г,0,50.0,3,775
81,¼ чайные ложки,4,0.25,21,776
81,60 г,0,60.0,2,777
82,4 штуки,1,4.0,90,778
82,4 зубчика,5,4.0,17,779
82,100 г,0,100.0,15,780
82,2 столовые ложки,2,2.0,82,781
82,4 штуки,1,4.0,33,782
82,по вкусу,6,0.0,194,783
82,200 г,0,200.0,30,784
